Ин баҳсҳо моли имрӯзу дирӯз нест ва пешинаи бас тӯлое дорад ки ҳокӣ аз сиёсӣ будани ангезаи созандагони истилоҳи забони тоҷикӣ аст	این بحث‌ها مال امروز و دیروز نیست و پیشینۀ بس طولایی دارد که حاکی از سیاسی بودن انگیزۀ سازندگان اصطلاح زبان تاجیکی است
Сиёсӣ нест	سیاسی نیست
Ва агар сиёсӣ ҳам бошад бар зиёни миллату кишвари мо нест	و اگر سیاسی هم باشد بر زیانِ ملت و کشور ما نیست
Сад дарсад сиёсӣ аст чун забони қадару тавонманди порсӣ набояд дар баробари забони импротурӣ русӣ қад ъалам мекард	صد درصد سیاسی است چون زبان قَدَر و توانمند پارسی نباید در برابر زبان امپراتوری روسی قد علم می‌کرد
Дигар ин ки набояд берун аз марзҳои Шӯравӣ кишварҳои дигаре бо ҳамин ном забони расмӣ медоштанд ки доштанд	دیگر اینکه نباید بیرون از مرزهای شوروی کشورهای دیگری با همین نام زبان رسمی می‌داشتند که داشتند
Аз ин рӯ дар соли забоне ки дар Бухоро расман форсӣ ном дошт ба салоҳдиди Кремлин забони тоҷикӣ номида шуд	از این رو در سال زبانی که در بخارا رسماً فارسی نام داشت به صلاحدید کرملین زبان تاجیکی نامیده شد
Таҳмили ҳувийяти забонии ҷаълӣ ба дасти бегонагон бар сари як миллат наметавонад ба суди он миллату кишвар бошад	تحمیل هویت زبانی جعلی به دست بیگانگان بر سر یک ملت نمی‌تواند به سود آن ملت و کشور باشد
Тазъифу тасғири забон мусалламан бар зиёни миллату кишвари Тоҷикистон буду ҳаст	تضعیف و تصغیر زبان مسلماً بر زیان ملت و کشور تاجیکستان بود و هست
Забони зиндаи тоҷикӣ ҳанӯз дар беҳтарин ҳол қарор дорад ва рӯ ба рушд аст ва худо хоҳад дар чанд соли оянда намуна хоҳад шуд	زبان زندۀ تاجیکی هنوز در بهترین حال قرار دارد و رو به رشد است و خدا خواهد در چند سال آینده نمونه خواهد شد
Порсии имрӯзи Тоҷикистон чи манзур забони зиндаи кӯчабозор бошаду чи забони мақомҳо ва ҳатто адибон ба далели дурӣ аз бистари табиъии худ ки хатти порсӣ бошад дар ҳоли фурӯ рехтан аст	پارسی امروز تاجیکستان چه منظور زبان زندۀ کوچه‌بازار باشد و چه زبان مقام‌ها و حتی ادیبان به دلیل دوری از بستر طبیعی خود که خط پارسی باشد در حال فرو ریختن است
Ва танҳо нӯшдоруи он бозгашт ба хатти порсист	و تنها نوشداروی آن بازگشت به خط پارسی است
Эй кош ба ҷойи ин баҳсҳо мисли Доро Наҷот аз ин ганҷи шойгони зинда фарҳангҳо месохтем ё мисли пажӯҳандагони Институти забон ин ганҷи парешонро дар фарҳангҳо гирдоварӣ мекардем	ای کاش به‌جای این بحث‌ها مثل دارا نجات از این گنچ شایگانِ زنده فرهنگ‌ها می‌ساختیم یا مثل پژوهندگان انستیتوی زبان این گنج پریشان‌را در فرهنگ‌ها گردآوری می‌کردیم
Мешавад дар ъайни анҷом додани чунин баҳсҳо чунон корҳоро ҳам кард	می‌شود در عین انجام دادن چنین بحث‌ها چنان کارها هم کرد
Ё ҳатто маҷаллаҳои марбута мунташир кард пажӯҳишҳои марбута анҷом дод	یا حتی مجله‌های مربوطه منتشر کرد پژوهش‌های مربوطه انجام داد
Шуданист	شدنی است
Аммо ҳамаи он корҳо агар фақат ба пириллик анҷом бигирад об дар ҳован кӯбидан хоҳад буд	اما همۀ آن کارها اگر فقط به پیریلیک انجام بگیرد آب در هاون کوبیدن خواهد بود
Агар баростӣ хоҳони пойдории забони миллии тоҷикон ҳастем бозгашт ба хатти порсӣ бояд авлавият бошад	اگر به‌راستی خواهان پایداری زبان ملی تاجیکان هستیم بازگشت به خط پارسی باید اولویت باشد
Шӯрбахтона нигоҳи сиёсӣ ва ғайритоҷикона ба ин мавзӯъи батамом фарҳангию ҳувийятӣ то кунун бар баданаи фарҳангию ъилмии Тоҷикистон осебу газанди фаровоне ворид кардааст	شوربختانه نگاه سیاسی و غیرتاجیکانه به این موضوعِ بتمام فرهنگی و هویتی تاکنون بر بدنۀ فرهنگی و علمی تاجیکستان آسیب و گزند فراوانی وارد کرده است
Ҳеч кас монеъи омӯзиши алифбои форсӣ нашуда ва баръакс дар мактабҳо омӯзиш мешавад аммо ҳатто мутахассисоне ки ҳозир ҳастанд соатҳо рӯйи зарурати омӯзиши ин алифбо ба ҷарру баҳс машғул бошанд ҳавсала намекунанд ки ҳафтае чанд соат амалан ба омӯзиши он шуғл варзанд	هیچ‌کس مانعِ آموزش الفبای فارسی نشده و برعکس در مکتب‌ها آموزش می‌شود اما حتی متخصصانی که حاضر هستند ساعت‌ها روی ضرورت آموزش این الفبا به جرّ و بحث مشغول باشند حوصله نمی‌کنند که هفته‌ای چند ساعت عملاً به آموزش آن شغل ورزند
